,Value,AvgPred,column
8,1610666666.6666667,0.0,Revenue_Per_Share_(Yuan_¥)
9,1812000000.0,0.0,Revenue_Per_Share_(Yuan_¥)
10,2013333333.3333335,0.0,Revenue_Per_Share_(Yuan_¥)
11,2214666666.666667,0.0,Revenue_Per_Share_(Yuan_¥)
12,2416000000.0,0.0,Revenue_Per_Share_(Yuan_¥)
13,2617333333.3333335,0.0,Revenue_Per_Share_(Yuan_¥)
14,2818666666.666667,0.0,Revenue_Per_Share_(Yuan_¥)
0,0.0,0.007582909893244505,Operating_Profit_Per_Share_(Yuan_¥)
1,0.06666666666666667,0.0338733084499836,Operating_Profit_Per_Share_(Yuan_¥)
2,0.13333333333333333,0.06566418707370758,Operating_Profit_Per_Share_(Yuan_¥)
3,0.2,0.0838853269815445,Operating_Profit_Per_Share_(Yuan_¥)
4,0.26666666666666666,0.08326388150453568,Operating_Profit_Per_Share_(Yuan_¥)
5,0.3333333333333333,0.07303068786859512,Operating_Profit_Per_Share_(Yuan_¥)
6,0.4,0.06038818880915642,Operating_Profit_Per_Share_(Yuan_¥)
7,0.4666666666666667,0.04833712428808212,Operating_Profit_Per_Share_(Yuan_¥)
8,0.5333333333333333,0.03700542822480202,Operating_Profit_Per_Share_(Yuan_¥)
9,0.6,0.02909550815820694,Operating_Profit_Per_Share_(Yuan_¥)
10,0.6666666666666666,0.023143867030739784,Operating_Profit_Per_Share_(Yuan_¥)
11,0.7333333333333333,0.017820145934820175,Operating_Profit_Per_Share_(Yuan_¥)
12,0.8,0.014201291836798191,Operating_Profit_Per_Share_(Yuan_¥)
13,0.8666666666666667,0.011416465044021606,Operating_Profit_Per_Share_(Yuan_¥)
14,0.9333333333333333,0.00908613484352827,Operating_Profit_Per_Share_(Yuan_¥)
0,0.0,0.020997434854507446,Per_Share_Net_profit_before_tax_(Yuan_¥)
1,0.06666666666666667,0.03582783415913582,Per_Share_Net_profit_before_tax_(Yuan_¥)
2,0.13333333333333333,0.04583869129419327,Per_Share_Net_profit_before_tax_(Yuan_¥)
3,0.2,0.04495522007346153,Per_Share_Net_profit_before_tax_(Yuan_¥)
4,0.26666666666666666,0.033424995839595795,Per_Share_Net_profit_before_tax_(Yuan_¥)
5,0.3333333333333333,0.021320035681128502,Per_Share_Net_profit_before_tax_(Yuan_¥)
6,0.4,0.012722834944725037,Per_Share_Net_profit_before_tax_(Yuan_¥)
7,0.4666666666666667,0.007345516700297594,Per_Share_Net_profit_before_tax_(Yuan_¥)
8,0.5333333333333333,0.004933388903737068,Per_Share_Net_profit_before_tax_(Yuan_¥)
9,0.6,0.002957612508907914,Per_Share_Net_profit_before_tax_(Yuan_¥)
10,0.6666666666666666,0.0018393147038295865,Per_Share_Net_profit_before_tax_(Yuan_¥)
11,0.7333333333333333,0.0009667221456766129,Per_Share_Net_profit_before_tax_(Yuan_¥)
12,0.8,0.000444884441094473,Per_Share_Net_profit_before_tax_(Yuan_¥)
13,0.8666666666666667,0.00015596461889799684,Per_Share_Net_profit_before_tax_(Yuan_¥)
14,0.9333333333333333,0.00014664906484540552,Per_Share_Net_profit_before_tax_(Yuan_¥)
0,0.0,0.029035093262791634,Realized_Sales_Gross_Profit_Growth_Rate
1,0.06666666666666667,0.06807206571102142,Realized_Sales_Gross_Profit_Growth_Rate
2,0.13333333333333333,0.09963029623031616,Realized_Sales_Gross_Profit_Growth_Rate
3,0.2,0.11770211160182953,Realized_Sales_Gross_Profit_Growth_Rate
4,0.26666666666666666,0.12389177829027176,Realized_Sales_Gross_Profit_Growth_Rate
5,0.3333333333333333,0.1191348284482956,Realized_Sales_Gross_Profit_Growth_Rate
6,0.4,0.10876328498125076,Realized_Sales_Gross_Profit_Growth_Rate
7,0.4666666666666667,0.09646361321210861,Realized_Sales_Gross_Profit_Growth_Rate
8,0.5333333333333333,0.08518268913030624,Realized_Sales_Gross_Profit_Growth_Rate
9,0.6,0.07470253854990005,Realized_Sales_Gross_Profit_Growth_Rate
10,0.6666666666666666,0.06506875902414322,Realized_Sales_Gross_Profit_Growth_Rate
11,0.7333333333333333,0.05614069849252701,Realized_Sales_Gross_Profit_Growth_Rate
12,0.8,0.04892650991678238,Realized_Sales_Gross_Profit_Growth_Rate
13,0.8666666666666667,0.04196193441748619,Realized_Sales_Gross_Profit_Growth_Rate
